DEBUG [2024-08-02 12:53:35,381] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings: AutoRefresh:True; AutoRefreshRemotes:True; CommitTextLinks:0; DraftCommitMsg:; IncomingSavedCount:0; LastCheckedRemotes:2024-08-02 오후 12:48:53; LastUsedView:FileStatus; LogBranchFilterIndex:1; OutgoingSavedCount:0; RemoteProjectLinks:1; SidebarExpandedItems:1; SidebarWidth:210; SubtreeLinks:0
DEBUG [2024-08-02 12:53:35,393] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saved.
DEBUG [2024-08-02 12:54:27,324] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saving config...
DEBUG [2024-08-02 12:54:27,326] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Repo name: SGCC_IndieGame
DEBUG [2024-08-02 12:54:27,327] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings: AutoRefresh:True; AutoRefreshRemotes:True; CommitTextLinks:0; DraftCommitMsg:; IncomingSavedCount:0; LastCheckedRemotes:2024-08-02 오후 12:48:53; LastUsedView:FileStatus; LogBranchFilterIndex:1; OutgoingSavedCount:0; RemoteProjectLinks:1; SidebarExpandedItems:1; SidebarWidth:210; SubtreeLinks:0
DEBUG [2024-08-02 12:54:27,330] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saved.
DEBUG [2024-08-02 12:54:27,601] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saving config...
DEBUG [2024-08-02 12:54:27,602] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Repo name: SGCC_IndieGame
DEBUG [2024-08-02 12:54:27,603] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings: AutoRefresh:True; AutoRefreshRemotes:True; CommitTextLinks:0; DraftCommitMsg:; IncomingSavedCount:0; LastCheckedRemotes:2024-08-02 오후 12:48:53; LastUsedView:Log; LogBranchFilterIndex:1; OutgoingSavedCount:0; RemoteProjectLinks:1; SidebarExpandedItems:1; SidebarWidth:210; SubtreeLinks:0
DEBUG [2024-08-02 12:54:27,612] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saved.
DEBUG [2024-08-02 12:54:27,613] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saving config...
DEBUG [2024-08-02 12:54:27,614] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Repo name: SGCC_IndieGame
DEBUG [2024-08-02 12:54:27,615] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings: AutoRefresh:True; AutoRefreshRemotes:True; CommitTextLinks:0; DraftCommitMsg:; IncomingSavedCount:5; LastCheckedRemotes:2024-08-02 오후 12:54:27; LastUsedView:Log; LogBranchFilterIndex:1; OutgoingSavedCount:1; RemoteProjectLinks:1; SidebarExpandedItems:1; SidebarWidth:210; SubtreeLinks:0
DEBUG [2024-08-02 12:54:27,631] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saved.
DEBUG [2024-08-02 12:54:41,233] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saving config...
DEBUG [2024-08-02 12:54:41,234] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Repo name: SGCC_IndieGame
DEBUG [2024-08-02 12:54:41,235] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings: AutoRefresh:True; AutoRefreshRemotes:True; CommitTextLinks:0; DraftCommitMsg:; IncomingSavedCount:0; LastCheckedRemotes:2024-08-02 오후 12:54:41; LastUsedView:Log; LogBranchFilterIndex:1; OutgoingSavedCount:2; RemoteProjectLinks:1; SidebarExpandedItems:1; SidebarWidth:210; SubtreeLinks:0
DEBUG [2024-08-02 12:54:41,240] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saved.
DEBUG [2024-08-02 12:58:09,694] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saving config...
DEBUG [2024-08-02 12:58:09,712] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Repo name: SGCC_IndieGame
DEBUG [2024-08-02 12:58:09,714] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings: AutoRefresh:True; AutoRefreshRemotes:True; CommitTextLinks:0; DraftCommitMsg:; IncomingSavedCount:0; LastCheckedRemotes:2024-08-02 오후 12:57:04; LastUsedView:FileStatus; LogBranchFilterIndex:1; OutgoingSavedCount:2; RemoteProjectLinks:1; SidebarExpandedItems:1; SidebarWidth:210; SubtreeLinks:0
DEBUG [2024-08-02 12:58:09,721] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saved.
DEBUG [2024-08-02 13:27:03,015] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saving config...
DEBUG [2024-08-02 13:27:03,021] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Repo name: SGCC-Web
DEBUG [2024-08-02 13:27:03,021] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings: AutoRefresh:True; AutoRefreshRemotes:True; CommitTextLinks:0; DraftCommitMsg:; IncomingSavedCount:0; LastCheckedRemotes:2024-08-02 오후 1:26:13; LastUsedView:Log; LogBranchFilterIndex:0; OutgoingSavedCount:0; RemoteProjectLinks:1; SidebarExpandedItems:1; SidebarWidth:210; SubtreeLinks:0
DEBUG [2024-08-02 13:27:03,033] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saved.
DEBUG [2024-08-02 13:27:03,034] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saving config...
DEBUG [2024-08-02 13:27:03,035] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Repo name: SGCC_IndieGame
DEBUG [2024-08-02 13:27:03,036] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings: AutoRefresh:True; AutoRefreshRemotes:True; CommitTextLinks:0; DraftCommitMsg:; IncomingSavedCount:0; LastCheckedRemotes:2024-08-02 오후 1:26:08; LastUsedView:FileStatus; LogBranchFilterIndex:1; OutgoingSavedCount:2; RemoteProjectLinks:1; SidebarExpandedItems:1; SidebarWidth:210; SubtreeLinks:0
DEBUG [2024-08-02 13:27:03,045] [1] [Microsoft.Extensions.Logging.Logger] [Log] - CustomSettings. Saved.
